chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr3	28281819	28282319	intergenic|chr3:28281819-28282319	CMC1	28283123		0.068227
chr3	32281507	32282007	genic|chr3:32281507-32282007	CMTM8	32280170		0.117719
chr3	32884616	32886159	genic|chr3:32884616-32886159	FBXL2	33318933		0.021081
chr3	37904659	37905159	genic|chr3:37904659-37905159	CTDSPL	37903668		0.182850
chr3	38140528	38141967	genic|chr3:38140528-38141967	DLEC1	38080695		0.026843
chr3	38692625	38693125	intergenic|chr3:38692625-38693125	SCN5A	38691163		0.047152
chr3	39195904	39196404	intergenic|chr3:39195904-39196404	CSRNP1	39195102		0.099440
chr3	40656691	40658033	intergenic|chr3:40656691-40658033	ZNF621	40566368		0.021964
chr3	42631944	42633672	genic|chr3:42631944-42633672	ZBTB47	42695175		0.034360
chr3	42631944	42633672	genic|chr3:42631944-42633672	LOC101928323	42695880		0.034359
chr3	42742716	42743365	genic|chr3:42742716-42743365	CCDC13-AS1	42774066		0.021723
chr3	42846656	42847301	intergenic|chr3:42846656-42847301	HIGD1A	42846027		0.063086
chr3	43328682	43329182	genic|chr3:43328682-43329182	SNRK	43328003		0.067697
chr3	45837009	45837509	genic|chr3:45837009-45837509	SLC6A20	45838035		0.079458
chr3	45838546	45839046	intergenic|chr3:45838546-45839046	SLC6A20	45838035		0.061257
chr3	46736644	46737144	intergenic|chr3:46736644-46737144	ALS2CL	46735203		0.068472
chr3	46919868	46920590	genic|chr3:46919868-46920590	PTH1R	46919235		0.164614
chr3	47017505	47018790	genic|chr3:47017505-47018790	NBEAL2	47021172		0.047249
chr3	47050325	47051935	genic|chr3:47050325-47051935	NRADDP	47053031		0.047331
chr3	48128775	48129975	genic|chr3:48128775-48129975	MAP4	48130769		0.063729
chr3	48273122	48274698	intergenic|chr3:48273122-48274698	CCDC51	48481529		0.032250
chr3	48273122	48274698	intergenic|chr3:48273122-48274698	TMA7	48481647		0.032250
chr3	48514147	48515264	genic|chr3:48514147-48515264	SHISA5	48541682		0.020291
chr3	48595339	48596006	intergenic|chr3:48595339-48596006	PFKFB4	48594356		0.042890
chr3	48699009	48699708	genic|chr3:48699009-48699708	CELSR3	48700348		0.083558
chr3	49210727	49211659	genic|chr3:49210727-49211659	CCDC71	49203785		0.028650
chr3	49210727	49211659	genic|chr3:49210727-49211659	KLHDC8B	49209017		0.030763
chr3	49839124	49839624	intergenic|chr3:49839124-49839624	FAM212A	49840686		0.052345
chr3	50264248	50265691	intergenic|chr3:50264248-50265691	SEMA3B	50310549		0.036829
chr3	50264248	50265691	intergenic|chr3:50264248-50265691	IFRD2	50330026		0.021512
chr3	50264248	50265691	intergenic|chr3:50264248-50265691	TUSC2	50365669		0.038770
chr3	50283078	50283890	genic|chr3:50283078-50283890	SHISA5	48541682		0.032654
chr3	50283078	50283890	genic|chr3:50283078-50283890	SEMA3B	50310549		0.020357
chr3	50283078	50283890	genic|chr3:50283078-50283890	IFRD2	50330026		0.020486
chr3	50297245	50298431	intergenic|chr3:50297245-50298431	NAT6	50336852		0.031711
chr3	50297245	50298431	intergenic|chr3:50297245-50298431	HYAL3	50336899		0.031711
chr3	50358100	50359753	genic|chr3:50358100-50359753	IFRD2	50330026		0.027332
chr3	50358100	50359753	genic|chr3:50358100-50359753	TUSC2	50365669		0.020473
chr3	50384597	50385097	genic|chr3:50384597-50385097	ZMYND10	50383177		0.076553
chr3	50653298	50653798	intergenic|chr3:50653298-50653798	MAPKAPK3	50654561		0.071413
chr3	52036335	52037522	intergenic|chr3:52036335-52037522	MUSTN1	52869235		0.021661
chr3	52332649	52334579	intergenic|chr3:52332649-52334579	GLYCTK	52321835		0.024708
chr3	52490090	52491056	genic|chr3:52490090-52491056	NISCH	52489523		0.151892
chr3	52567664	52568377	genic|chr3:52567664-52568377	NT5DC2	52569093		0.162404
chr3	52738837	52739337	genic|chr3:52738837-52739337	SPCS1	52739856		0.047373
chr3	52738837	52739337	genic|chr3:52738837-52739337	GLT8D1	52740099		0.046544
chr3	53195800	53196480	genic|chr3:53195800-53196480	PRKCD	53195222		0.147748
chr3	54157495	54157995	genic|chr3:54157495-54157995	CACNA2D3	54156692		0.086913
chr3	55520031	55520531	genic|chr3:55520031-55520531	WNT5A	55521670		0.062133
chr3	55522307	55522807	intergenic|chr3:55522307-55522807	WNT5A	55521670		0.116607
chr3	56715980	56717570	intergenic|chr3:56715980-56717570	CCDC66	56591183		0.021059
chr3	58566484	58567744	intergenic|chr3:58566484-58567744	FAM107A	58563491		0.308052
chr3	61235576	61236426	genic|chr3:61235576-61236426	FHIT	61237135		0.255865
chr3	64671179	64672511	genic|chr3:64671179-64672511	ADAMTS9-AS2	64670545		0.732279
chr3	65582157	65584176	genic|chr3:65582157-65584176	PRICKLE2	64211131		0.025409
chr3	65582157	65584176	genic|chr3:65582157-65584176	SLC25A26	66271167		0.022468
chr3	69135234	69135734	genic|chr3:69135234-69135734	ARL6IP5	69134089		0.053032
chr3	69434060	69434717	genic|chr3:69434060-69434717	FRMD4B	69435455		0.105257
chr3	85007571	85009491	intergenic|chr3:85007571-85009491	LINC00506	87138429		0.030385
chr3	98452584	98453084	genic|chr3:98452584-98453084	ST3GAL6	98451079		0.026493
chr3	98452584	98453084	genic|chr3:98452584-98453084	ST3GAL6-AS1	98451495		0.026492
chr3	101444187	101444687	genic|chr3:101444187-101444687	CEP97	101443436		0.034935
chr3	107148101	107148601	intergenic|chr3:107148101-107148601	LINC01990	107149776		0.057202
chr3	107684781	107685692	intergenic|chr3:107684781-107685692	IFT57	107941417		0.024423
chr3	109055011	109055859	genic|chr3:109055011-109055859	DPPA4	109056419		0.272134
chr3	112020861	112023285	intergenic|chr3:112020861-112023285	C3orf52	111805181		0.021105
chr3	112020861	112023285	intergenic|chr3:112020861-112023285	SLC9C1	112013105		0.085358
chr3	112020861	112023285	intergenic|chr3:112020861-112023285	CFAP44	113160361		0.020591
chr3	112804753	112806554	intergenic|chr3:112804753-112806554	CFAP44	113160361		0.021339
chr3	112804753	112806554	intergenic|chr3:112804753-112806554	GRAMD1C	113557680		0.023505
chr3	112931142	112931642	genic|chr3:112931142-112931642	BOC	112930311		0.119650
chr3	112982493	112984157	genic|chr3:112982493-112984157	CFAP44	113160361		0.020246
chr3	112982493	112984157	genic|chr3:112982493-112984157	GRAMD1C	113557680		0.022300
chr3	118960253	118960753	genic|chr3:118960253-118960753	B4GALT4	118959752		0.054095
chr3	122397901	122398902	intergenic|chr3:122397901-122398902	PARP14	122399671		0.096685
chr3	122744850	122745350	genic|chr3:122744850-122745350	SEMA5B	122746659		0.069871
chr3	124773618	124774118	genic|chr3:124773618-124774118	HEG1	124774802		0.060684
chr3	125985496	125986909	intergenic|chr3:125985496-125986909	SNX4	125239058		0.021131
chr3	126074629	126075476	genic|chr3:126074629-126075476	KLF15	126076236		0.199843
chr3	126076783	126077373	intergenic|chr3:126076783-126077373	KLF15	126076236		0.113059
chr3	126107717	126108681	intergenic|chr3:126107717-126108681	CCDC37-AS1	126113641		0.029979
chr3	126107717	126108681	intergenic|chr3:126107717-126108681	CFAP100	126113781		0.029979
chr3	126877306	126879067	intergenic|chr3:126877306-126879067	COPG1	128968452		0.033384
chr3	127263021	127264021	intergenic|chr3:127263021-127264021	LINC01471	127256623		0.025745
chr3	127346972	127347472	intergenic|chr3:127346972-127347472	PODXL2	127348001		0.021618
chr3	127542325	127542825	intergenic|chr3:127542325-127542825	MGLL	127541725		0.046648
chr3	128208879	128209552	genic|chr3:128208879-128209552	GATA2-AS1	128208045		0.251893
chr3	128215602	128217110	genic|chr3:128215602-128217110	LOC90246	128226677		0.035330
chr3	128399318	128400417	intergenic|chr3:128399318-128400417	LOC90246	128226677		0.064505
chr3	128399318	128400417	intergenic|chr3:128399318-128400417	NPHP3-AS1	132441185		0.035814
chr3	128399318	128400417	intergenic|chr3:128399318-128400417	NPHP3-ACAD11	132441303		0.035814
chr3	128399318	128400417	intergenic|chr3:128399318-128400417	NPHP3	132441303		0.035814
chr3	128838985	128839851	genic|chr3:128838985-128839851	RAB43	128840647		0.090345
chr3	129033604	129034358	genic|chr3:129033604-129034358	H1FX-AS1	129035113		0.023051
chr3	129033604	129034358	genic|chr3:129033604-129034358	H1FX	129035120		0.023051
chr3	129693895	129694817	genic|chr3:129693895-129694817	TRH	129693235		0.135327
chr3	132759487	132760504	genic|chr3:132759487-132760504	TMEM108	132757131		0.035825
chr3	134082504	134083872	genic|chr3:134082504-134083872	CDV3	133293277		0.020975
chr3	134082504	134083872	genic|chr3:134082504-134083872	CEP63	134204574		0.030948
chr3	134082504	134083872	genic|chr3:134082504-134083872	ANAPC13	134204863		0.030948
chr3	134182400	134184166	intergenic|chr3:134182400-134184166	UBA5	132378340		0.026230
chr3	134182400	134184166	intergenic|chr3:134182400-134184166	ACAD11	132378975		0.026231
chr3	134182400	134184166	intergenic|chr3:134182400-134184166	NPHP3-AS1	132441185		0.029684
chr3	134182400	134184166	intergenic|chr3:134182400-134184166	NPHP3-ACAD11	132441303		0.029684
chr3	134182400	134184166	intergenic|chr3:134182400-134184166	NPHP3	132441303		0.029684
chr3	134182400	134184166	intergenic|chr3:134182400-134184166	TF	133464976		0.022129
chr3	134182400	134184166	intergenic|chr3:134182400-134184166	LINC02000	133776492		0.020759
chr3	135913564	135914064	genic|chr3:135913564-135914064	MSL2	135914688		0.064604
chr3	135969694	135970194	genic|chr3:135969694-135970194	PCCB	135969166		0.058394
chr3	136579308	136579808	genic|chr3:136579308-136579808	NCK1-AS1	136580905		0.032888
chr3	138552952	138554684	intergenic|chr3:138552952-138554684	CLDN18	137729005		0.020385
chr3	138552952	138554684	intergenic|chr3:138552952-138554684	FAIM	138327541		0.043164
chr3	140771329	140771829	genic|chr3:140771329-140771829	SPSB4	140770243		0.047180
chr3	141111125	141112985	genic|chr3:141111125-141112985	RBP1	139258671		0.020642
chr3	141111125	141112985	genic|chr3:141111125-141112985	ATP1B3	141595433		0.021088
chr3	147110980	147111899	intergenic|chr3:147110980-147111899	ZIC4	147110217		0.192740
chr3	147130074	147131198	genic|chr3:147130074-147131198	ZIC1	147127180		0.022805
chr3	149686919	149687419	genic|chr3:149686919-149687419	PFN2	149688741		0.046407
chr3	150127488	150128173	genic|chr3:150127488-150128173	TSC22D2	150126121		0.116018
chr3	156545094	156545594	genic|chr3:156545094-156545594	LEKR1	156544095		0.036565
chr3	156822847	156823522	genic|chr3:156822847-156823522	LINC00881	156807669		0.020646
chr3	156892407	156893528	intergenic|chr3:156892407-156893528	LINC02029	156799629		0.055741
chr3	156892407	156893528	intergenic|chr3:156892407-156893528	CCNL1	156878549		0.023708
chr3	156966236	156967727	intergenic|chr3:156966236-156967727	VEPH1	157217445		0.026763
chr3	159480972	159482675	genic|chr3:159480972-159482675	SMC4	160117091		0.024196
chr3	159480972	159482675	genic|chr3:159480972-159482675	IFT80	160117320		0.024196
chr3	168864851	168865710	intergenic|chr3:168864851-168865710	MECOM	168864093		0.362867
chr3	169379187	169381741	intergenic|chr3:169379187-169381741	TERC	169482848		0.024472
chr3	169379187	169381741	intergenic|chr3:169379187-169381741	ACTRT3	169487683		0.024231
chr3	169379187	169381741	intergenic|chr3:169379187-169381741	LRRC34	169530574		0.022718
chr3	169379187	169381741	intergenic|chr3:169379187-169381741	GPR160	169755734		0.025933
chr3	169379187	169381741	intergenic|chr3:169379187-169381741	CLDN11	170136652		0.026342
chr3	169379187	169381741	intergenic|chr3:169379187-169381741	SLC7A14	170303863		0.023010
chr3	169379187	169381741	intergenic|chr3:169379187-169381741	EIF5A2	170626426		0.020619
chr3	170302258	170303000	genic|chr3:170302258-170303000	SLC7A14	170303863		0.287239
chr3	171176868	171177368	genic|chr3:171176868-171177368	TNIK	171178197		0.029415
chr3	172167204	172167907	intergenic|chr3:172167204-172167907	GHSR	172166246		0.435860
chr3	174158142	174160228	intergenic|chr3:174158142-174160228	NCEH1	172429008		0.022449
chr3	177076431	177078688	intergenic|chr3:177076431-177078688	TBL1XR1	176915114		0.036164
chr3	183542352	183542852	genic|chr3:183542352-183542852	MAP6D1	183543393		0.074277
chr3	183894171	183894943	genic|chr3:183894171-183894943	MCCC1	182817375		0.030134
chr3	183894171	183894943	genic|chr3:183894171-183894943	AP2M1	183892633		0.030466
chr3	184056292	184056792	genic|chr3:184056292-184056792	FAM131A	184055275		0.109318
chr3	184078247	184078814	genic|chr3:184078247-184078814	CLCN2	184079439		0.022806
chr3	184078247	184078814	genic|chr3:184078247-184078814	POLR2H	184079504		0.022806
chr3	185540831	185541331	genic|chr3:185540831-185541331	IGF2BP2	185542844		0.025552
chr3	185814652	185816328	genic|chr3:185814652-185816328	LINC02043	186543310		0.021032
chr3	193428149	193430087	intergenic|chr3:193428149-193430087	MGC2889	192959567		0.079058
chr3	194407418	194408902	genic|chr3:194407418-194408902	FAM43A	194406621		0.023251
chr3	195641344	195642252	intergenic|chr3:195641344-195642252	TNK2	195635880		0.036724
chr3	196392584	196393802	intergenic|chr3:196392584-196393802	LINC01063	196359458		0.032866
chr3	196696662	196697162	intergenic|chr3:196696662-196697162	PIGZ	196695742		0.140546
chr9	840229	840729	intergenic|chr9:840229-840729	DMRT1	841689		0.164216
chr9	842343	843581	genic|chr9:842343-843581	DMRT1	841689		0.135784
chr9	1051499	1052323	genic|chr9:1051499-1052323	LINC01230	1048142		0.106656
chr9	1051499	1052323	genic|chr9:1051499-1052323	DMRT2	1050345		0.396849
chr9	2015819	2017118	genic|chr9:2015819-2017118	SMARCA2	2015218		0.373679
chr9	2241030	2242648	intergenic|chr9:2241030-2242648	LINC01230	1048142		0.039460
chr9	2241030	2242648	intergenic|chr9:2241030-2242648	LINC01231	3181588		0.024811
chr9	3467554	3468225	genic|chr9:3467554-3468225	SPATA6L	4666674		0.029694
chr9	4143675	4144500	genic|chr9:4143675-4144500	GLIS3	4152183		0.179418
chr9	4147346	4148410	genic|chr9:4147346-4148410	GLIS3	4152183		0.228788
chr9	4491413	4492020	genic|chr9:4491413-4492020	SLC1A1	4490426		0.074426
chr9	4718886	4719477	genic|chr9:4718886-4719477	AK3	4741309		0.022469
chr9	6630445	6631222	genic|chr9:6630445-6631222	GLDC	6645692		0.078661
chr9	6644228	6644728	genic|chr9:6644228-6644728	GLDC	6645692		0.110658
chr9	6680607	6682170	intergenic|chr9:6680607-6682170	ERMP1	5833081		0.022165
chr9	6680607	6682170	intergenic|chr9:6680607-6682170	UHRF2	6413150		0.038264
chr9	6680607	6682170	intergenic|chr9:6680607-6682170	TMEM261	7799806		0.024591
chr9	7266885	7267806	intergenic|chr9:7266885-7267806	KIAA2026	6008003		0.020891
chr9	8734673	8735270	intergenic|chr9:8734673-8735270	PTPRD	8733946		0.119876
chr9	8859430	8859930	genic|chr9:8859430-8859930	PTPRD-AS1	8858017		0.064931
chr9	14723287	14723787	intergenic|chr9:14723287-14723787	CER1	14722715		0.024944
chr9	19173970	19174684	intergenic|chr9:19173970-19174684	HAUS6	19102940		0.023762
chr9	20356257	20357327	genic|chr9:20356257-20357327	MLLT3	20622542		0.085572
chr9	21968127	21968894	genic|chr9:21968127-21968894	CDKN2A-AS1	21967137		0.316302
chr9	21968127	21968894	genic|chr9:21968127-21968894	CDKN2B	22009312		0.047007
chr9	21969467	21969967	genic|chr9:21969467-21969967	CDKN2A-AS1	21967137		0.090087
chr9	21971202	21971702	genic|chr9:21971202-21971702	CDKN2A-AS1	21967137		0.093641
chr9	26975582	26976713	genic|chr9:26975582-26976713	CAAP1	26892826		0.026919
chr9	32378444	32378944	intergenic|chr9:32378444-32378944	ACO1	32384600		0.062887
chr9	32379121	32379710	intergenic|chr9:32379121-32379710	ACO1	32384600		0.124295
chr9	32525007	32525507	genic|chr9:32525007-32525507	DDX58	32526322		0.048545
chr9	33286961	33287461	intergenic|chr9:33286961-33287461	NFX1	33290414		0.025885
chr9	34363014	34364328	intergenic|chr9:34363014-34364328	C9orf24	34381598		0.052894
chr9	34379275	34380381	genic|chr9:34379275-34380381	C9orf24	34381598		0.297443
chr9	34457136	34457944	genic|chr9:34457136-34457944	FAM219A	34458568		0.139999
chr9	34457136	34457944	genic|chr9:34457136-34457944	DNAI1	34458749		0.139998
chr9	34466669	34467403	genic|chr9:34466669-34467403	FAM219A	34458568		0.033707
chr9	34466669	34467403	genic|chr9:34466669-34467403	DNAI1	34458749		0.033706
chr9	34501710	34502210	genic|chr9:34501710-34502210	ENHO	34523037		0.026882
chr9	34513538	34514038	genic|chr9:34513538-34514038	ENHO	34523037		0.037184
chr9	34576897	34579580	genic|chr9:34576897-34579580	CNTFR	34589735		0.092303
chr9	34576897	34579580	genic|chr9:34576897-34579580	RPP25L	34612110		0.037160
chr9	34576897	34579580	genic|chr9:34576897-34579580	DCTN3	34620520		0.083022
chr9	34580328	34581057	genic|chr9:34580328-34581057	CNTFR	34589735		0.026419
chr9	34580328	34581057	genic|chr9:34580328-34581057	DCTN3	34620520		0.020299
chr9	34624396	34626036	genic|chr9:34624396-34626036	DCTN3	34620520		0.460411
chr9	34624396	34626036	genic|chr9:34624396-34626036	UNC13B	35161988		0.024734
chr9	34624396	34626036	genic|chr9:34624396-34626036	ARHGEF39	35665278		0.050124
chr9	34628824	34629324	intergenic|chr9:34628824-34629324	DCTN3	34620520		0.023437
chr9	34633734	34634234	intergenic|chr9:34633734-34634234	DCTN3	34620520		0.031117
chr9	34700948	34702844	intergenic|chr9:34700948-34702844	CCL19	34691274		0.030281
chr9	35114003	35114779	genic|chr9:35114003-35114779	PIGO	35096546		0.029321
chr9	35114003	35114779	genic|chr9:35114003-35114779	FAM214B	35115908		0.383553
chr9	35116749	35117249	intergenic|chr9:35116749-35117249	FAM214B	35115908		0.077249
chr9	35293173	35295000	genic|chr9:35293173-35295000	CCL19	34691274		0.040643
chr9	35553439	35554392	genic|chr9:35553439-35554392	FAM166B	35563896		0.095693
chr9	35616939	35617555	genic|chr9:35616939-35617555	TESK1	35605280		0.023932
chr9	35616939	35617555	genic|chr9:35616939-35617555	CD72	35618424		0.135816
chr9	35675211	35676735	genic|chr9:35675211-35676735	CA9	35673914		0.022068
chr9	35733089	35733589	genic|chr9:35733089-35733589	CREB3	35732316		0.051191
chr9	35733089	35733589	genic|chr9:35733089-35733589	TLN1	35732392		0.051191
chr9	35736020	35736520	genic|chr9:35736020-35736520	CREB3	35732316		0.116551
chr9	35736020	35736520	genic|chr9:35736020-35736520	TLN1	35732392		0.116551
chr9	35736020	35736520	genic|chr9:35736020-35736520	SPAG8	35812259		0.028342
chr9	35906873	35908759	genic|chr9:35906873-35908759	RUSC2	35489829		0.022363
chr9	37035109	37036057	intergenic|chr9:37035109-37036057	PAX5	37034476		0.196761
chr9	37036323	37036823	intergenic|chr9:37036323-37036823	PAX5	37034476		0.112605
chr9	37466146	37466826	intergenic|chr9:37466146-37466826	ZCCHC7	37120468		0.021556
chr9	37466146	37466826	intergenic|chr9:37466146-37466826	ZBTB5	37465407		0.233306
chr9	37471839	37473014	intergenic|chr9:37471839-37473014	FBXO10	37576250		0.027101
chr9	37574361	37574861	genic|chr9:37574361-37574861	FBXO10	37576250		0.097792
chr9	37582493	37582993	intergenic|chr9:37582493-37582993	FBXO10	37576250		0.045004
chr9	37801478	37801978	genic|chr9:37801478-37801978	DCAF10	37800782		0.067022
chr9	37913521	37914338	intergenic|chr9:37913521-37914338	SLC25A51	37904350		0.112271
chr9	37913521	37914338	intergenic|chr9:37913521-37914338	IGFBPL1	38424444		0.036901
chr9	38421416	38422377	genic|chr9:38421416-38422377	IGFBPL1	38424444		0.058167
chr9	71321532	71322032	genic|chr9:71321532-71322032	PIP5K1B	71320329		0.105688
chr9	71400451	71400951	genic|chr9:71400451-71400951	FAM122A	71394921		0.036118
chr9	71612101	71613790	genic|chr9:71612101-71613790	FAM122A	71394921		0.022885
